weather,traffic,temp,hour,delay
clear,high,252.72,7,0
clear,high,252.08,8,0
snow,medium,252.02,9,0
clear,medium,252.02,9,0
clear,medium,252.15,10,0
clear,medium,253.03,11,0
clear,medium,254.28,12,0
clear,medium,255.42,13,0
clear,medium,256.15,14,0
clear,high,256.78,15,0
clear,high,256.84,16,0
clear,high,256.53,17,0
clear,medium,255.72,18,0
clear,low,255.28,19,0
clear,low,255.15,20,0
clear,low,254.47,21,0
clear,low,254.42,22,0
snow,low,254.89,23,0
clear,low,254.82,0,0
snow,low,254.82,0,0
snow,low,254.69,1,0
clear,low,254.69,1,0
snow,low,254.49,2,0
clear,low,254.49,2,0
clear,low,253.95,3,0
snow,low,253.95,3,0
clear,low,253.21,4,0
snow,low,253.21,4,0
snow,low,252.56,5,0
clear,high,251.89,6,0
clear,high,251.29,7,0
clear,high,250.84,8,0
clear,medium,250.8,9,0
clear,medium,251.84,10,0
clear,medium,252.95,11,0
clear,medium,254.55,12,0
clear,medium,255.48,13,0
clear,high,255.78,14,0
clear,high,256.15,15,0
clear,high,255.84,16,0
clear,high,255.28,17,0
clear,medium,254.59,18,0
clear,medium,254.03,19,0
snow,low,253.46,20,0
clear,low,253.46,20,0
snow,low,252.91,21,0
clear,low,252.91,21,0
clear,low,251.96,22,0
clear,low,251.46,23,0
clear,low,250.9,0,0
clear,low,250.4,1,0
clear,low,250.4,1,0
clear,low,250.03,2,0
clear,low,250.03,2,0
snow,low,249.95,3,0
snow,low,250.15,4,0
snow,low,249.46,5,0
snow,high,249.35,6,1
clear,high,248.84,7,0
clear,high,249.15,8,0
clear,medium,249.73,9,0
clear,medium,251.08,10,0
clear,medium,252.83,11,0
clear,medium,254.41,12,0
clear,medium,256.02,13,0
clear,high,257.02,14,0
clear,high,257.68,15,0
clear,high,258.02,16,0
clear,high,257.49,17,0
clear,medium,256.53,18,0
clear,medium,256.09,19,0
clear,low,255.22,20,0
clear,low,255.16,21,0
clear,low,254.89,22,0
clear,low,254.69,23,0
clear,low,254.55,0,0
clear,low,254.49,1,0
clear,low,254.35,2,0
clear,low,254.09,3,0
clear,low,254.22,4,0
clear,low,254.03,5,0
clear,low,254.34,6,0
clear,low,254.47,7,0
clear,low,254.53,8,0
clear,medium,254.95,9,0
clear,medium,255.84,10,0
clear,medium,257.02,11,0
clear,medium,258.09,12,0
clear,medium,259.42,13,0
clear,medium,259.69,14,0
clear,high,260.15,15,0
clear,medium,259.97,16,0
clear,medium,259.22,17,0
clear,medium,258.03,18,0
clear,medium,257.22,19,0
clear,low,256.65,20,0
clear,low,256.09,21,0
clear,low,255.59,22,0
clear,low,254.9,23,0
clear,low,254.03,0,0
clear,low,253.4,1,0
clear,low,253.49,2,0
clear,low,252.72,3,0
clear,low,252.29,4,0
clear,low,252.22,5,0
snow,low,251.95,6,0
clear,low,252.02,7,0
snow,low,252.22,8,0
snow,low,253.22,9,0
clear,medium,255.22,10,0
clear,medium,257.08,11,0
clear,medium,259.57,12,0
clear,medium,260.88,13,0
clear,medium,262.01,14,0
snow,medium,262.28,15,0
snow,medium,262.65,16,0
snow,medium,262.46,17,0
snow,medium,262.84,18,0
snow,low,263.28,19,0
snow,low,263.48,20,0
snow,low,264.36,21,0
snow,low,264.58,22,0
snow,low,264.51,23,0
snow,low,264.51,0,0
snow,low,264.65,1,0
snow,low,264.75,2,0
snow,low,265.02,3,0
snow,low,265.22,4,0
snow,low,265.42,5,0
snow,high,265.29,6,1
clear,high,265.02,7,0
clear,high,264.53,8,0
clear,medium,264.82,9,0
snow,medium,265.35,10,0
snow,medium,265.95,11,0
snow,medium,266.55,12,0
snow,medium,267.08,13,0
clear,medium,267.08,13,0
clear,medium,267.08,13,0
snow,medium,267.22,14,0
clear,medium,267.22,14,0
snow,medium,267.22,15,0
clear,medium,267.22,15,0
clear,medium,267.22,15,0
snow,medium,267.55,16,0
clear,medium,267.55,16,0
snow,medium,267.58,17,0
clear,medium,267.58,17,0
clear,medium,267.58,17,0
clear,medium,267.72,18,0
snow,medium,267.72,18,0
clear,low,268.68,19,0
clear,low,269.02,20,0
clear,low,269.22,21,0
clear,low,269.29,22,0
clear,low,269.62,23,0
clear,low,269.68,0,0
clear,low,269.65,1,0
clear,low,269.62,2,0
clear,low,270.03,3,0
clear,low,269.68,4,0
clear,low,270.22,5,0
clear,medium,270.59,6,0
clear,medium,270.28,7,0
snow,medium,270.28,7,0
snow,medium,270.22,8,0
clear,medium,270.22,8,0
snow,medium,270.34,9,0
clear,medium,270.34,9,0
clear,medium,270.34,9,0
snow,medium,270.21,10,0
clear,medium,270.21,10,0
snow,medium,270.3,11,0
clear,medium,270.3,11,0
clear,medium,270.3,11,0
snow,medium,269.69,12,0
clear,medium,269.69,12,0
snow,medium,268.1,13,0
clear,medium,268.1,13,0
snow,medium,265.78,14,0
clear,medium,265.78,14,0
clear,medium,265.78,14,0
clear,medium,264.03,15,0
snow,medium,264.03,15,0
clear,medium,264.03,15,0
clear,high,262.9,16,0
clear,medium,261.84,17,0
clear,medium,260.9,18,0
clear,low,260.09,19,0
clear,low,259.34,20,0
clear,low,258.78,21,0
clear,low,258.15,22,0
clear,low,257.47,23,0
clear,low,256.95,0,0
clear,low,257.42,1,0
snow,low,257.82,2,0
snow,low,257.68,3,0
clear,low,257.68,3,0
snow,low,257.88,4,0
clear,low,257.88,4,0
snow,low,258.09,5,0
snow,medium,258.15,6,0
snow,medium,258.01,7,0
clear,medium,258.01,7,0
snow,medium,258.42,8,0
clear,medium,258.42,8,0
snow,medium,258.46,9,0
clear,medium,258.46,9,0
snow,medium,258.59,10,0
clear,medium,258.59,10,0
snow,medium,258.68,11,0
clear,medium,258.68,11,0
snow,medium,259.28,12,0
snow,medium,259.62,13,0
clear,medium,260.48,14,0
clear,medium,260.42,15,0
clear,high,260.15,16,0
clear,high,259.35,17,0
clear,medium,258.96,18,0
clear,medium,258.42,19,0
clear,low,258.46,20,0
clear,low,258.29,21,0
clear,low,258.47,22,0
clear,low,258.59,23,0
clear,low,258.59,0,0
clear,low,258.47,1,0
clear,low,258.09,2,0
clear,low,258.15,3,0
clear,low,257.34,4,0
clear,low,257.02,5,0
clear,high,257.15,6,0
clear,high,257.95,7,0
clear,high,257.95,8,0
clear,medium,257.76,9,0
clear,medium,258.33,10,0
clear,medium,259.96,11,0
snow,medium,261.52,12,0
snow,medium,262.36,13,0
clear,medium,262.96,14,0
snow,medium,262.96,14,0
snow,high,262.35,15,1
clear,high,262.35,15,0
clear,high,261.49,16,0
clear,high,259.72,17,0
clear,medium,257.6,18,0
clear,medium,256.59,19,0
clear,low,255.84,20,0
clear,medium,254.34,21,0
clear,low,253.4,22,0
clear,low,252.66,23,0
clear,low,251.73,0,0
clear,low,251.16,1,0
clear,low,250.42,2,0
clear,low,249.35,3,0
clear,low,248.66,4,0
clear,low,248.85,5,0
clear,high,249.5,6,0
clear,high,250.1,7,0
clear,high,250.56,8,0
clear,medium,250.54,9,0
clear,medium,252.23,10,0
clear,medium,253.5,11,0
clear,high,254.35,12,0
clear,high,255.42,13,0
clear,high,256.48,14,0
snow,high,257.43,15,1
snow,high,258.08,16,1
clear,high,258.68,17,0
clear,medium,258.69,18,0
clear,medium,259.08,19,0
clear,low,259.08,20,0
clear,low,259.59,21,0
clear,low,259.77,22,0
clear,low,260.08,23,0
clear,low,260.35,0,0
clear,low,259.95,1,0
clear,low,259.22,2,0
clear,low,258.75,3,0
clear,low,258.08,4,0
clear,low,257.52,5,0
clear,low,258.15,6,0
clear,low,258.15,7,0
clear,low,257.23,8,0
snow,low,257.28,9,0
clear,medium,259.82,10,0
clear,medium,262.15,11,0
clear,medium,264.48,12,0
clear,medium,265.9,13,0
clear,medium,266.88,14,0
clear,medium,267.42,15,0
clear,medium,267.59,16,0
clear,medium,266.78,17,0
clear,medium,264.41,18,0
clear,medium,262.53,19,0
clear,low,260.85,20,0
clear,low,259.76,21,0
clear,low,259.34,22,0
clear,low,258.22,23,0
clear,low,257.22,0,0
clear,low,256.16,1,0
clear,low,255.53,2,0
clear,low,255.53,2,0
clear,low,254.96,3,0
clear,low,254.96,3,0
clear,low,254.59,4,0
clear,low,254.4,5,0
clear,low,254.4,5,0
clear,low,254.59,6,0
clear,low,254.91,7,0
clear,low,254.89,8,0
snow,low,254.89,8,0
clear,low,255.72,9,0
clear,medium,258.22,10,0
clear,medium,262.34,11,0
clear,medium,266.2,12,0
clear,medium,269.08,13,0
clear,medium,271.14,14,0
clear,medium,272.21,15,0
clear,medium,272.08,16,0
clear,medium,271.56,17,0
clear,medium,269.89,18,0
clear,low,268.16,19,0
clear,low,267.53,20,0
clear,low,267.15,21,0
clear,low,266.82,22,0
clear,low,266.48,23,0
clear,low,266.08,0,0
clear,low,266.08,0,0
clear,low,265.68,1,0
clear,low,265.62,2,0
clear,low,265.62,2,0
clear,low,264.95,3,0
clear,low,264.95,3,0
clear,low,263.95,4,0
clear,low,263.88,5,0
clear,low,263.88,5,0
clear,medium,262.88,6,0
clear,medium,262.88,6,0
clear,medium,261.82,7,0
clear,medium,261.82,7,0
clear,medium,261.23,8,0
clear,medium,261.36,9,0
clear,medium,261.36,9,0
clear,medium,263.68,10,0
clear,medium,263.68,10,0
clear,medium,266.48,11,0
clear,medium,266.48,11,0
clear,medium,268.77,12,0
clear,medium,268.77,12,0
clear,medium,270.71,13,0
clear,medium,270.71,13,0
clear,medium,271.81,14,0
clear,medium,271.81,14,0
clear,medium,272.55,15,0
clear,medium,272.62,16,0
clear,medium,272.35,17,0
clear,medium,272.08,18,0
clear,low,271.95,19,0
clear,low,271.82,20,0
clear,low,271.95,21,0
snow,low,271.95,21,0
clear,low,271.95,22,0
rain,low,271.95,22,0
snow,low,271.95,22,0
clear,low,272.02,23,0
rain,low,272.02,23,0
clear,low,272.09,0,0
snow,low,272.09,0,0
clear,low,272.08,1,0
snow,low,272.08,1,0
snow,low,272.35,2,0
clear,low,272.35,2,0
snow,low,272.28,3,0
clear,low,272.28,3,0
snow,low,272.35,4,0
clear,low,272.35,4,0
rain,low,272.35,4,0
snow,low,272.51,5,0
clear,low,272.51,5,0
clear,medium,272.51,6,0
snow,medium,272.51,6,0
rain,medium,272.51,6,0
clear,high,272.15,7,0
rain,high,272.15,7,1
clear,medium,271.89,8,0
clear,medium,272.15,9,0
clear,medium,272.15,9,0
clear,medium,272.15,9,0
clear,medium,272.09,10,0
clear,medium,272.09,10,0
clear,medium,272.09,10,0
clear,medium,272.48,11,0
clear,medium,272.48,11,0
clear,medium,273.15,12,0
clear,medium,273.71,13,0
clear,medium,273.71,13,0
clear,high,274.48,14,0
clear,high,274.48,14,0
clear,high,274.72,15,0
clear,high,274.72,15,0
clear,high,274.42,16,0
clear,high,273.9,17,0
clear,medium,273.75,18,0
clear,low,273.42,19,0
clear,low,273.42,19,0
clear,low,273.02,20,0
clear,medium,272.49,21,0
clear,low,271.72,22,0
clear,low,271.72,22,0
clear,low,271.72,22,0
clear,low,271.59,23,0
clear,low,271.46,0,0
clear,low,271.46,0,0
clear,low,271.62,1,0
clear,low,271.62,1,0
clear,low,271.51,2,0
clear,low,271.51,2,0
clear,low,270.78,3,0
clear,low,270.53,4,0
clear,low,270.53,4,0
clear,low,270.15,5,0
clear,high,270.42,6,0
clear,high,270.42,6,0
clear,high,270.65,7,0
clear,high,270.65,7,0
clear,high,271.15,8,0
clear,high,271.15,8,0
clear,high,271.35,9,0
clear,high,271.35,9,0
clear,medium,272.22,10,0
clear,medium,272.22,10,0
clear,medium,274.08,11,0
clear,medium,275.42,12,0
clear,medium,276.28,13,0
clear,high,276.9,14,0
clear,high,277.01,15,0
clear,high,276.94,16,0
clear,high,276.65,17,0
clear,medium,275.35,18,0
clear,medium,274.65,19,0
clear,low,273.95,20,0
clear,low,273.65,21,0
clear,low,272.82,22,0
clear,low,272.82,22,0
clear,low,272.89,23,0
clear,low,272.89,23,0
clear,low,272.89,23,0
clear,low,272.55,0,0
clear,low,272.55,0,0
clear,low,272.55,0,0
clear,low,272.62,1,0
clear,low,272.62,1,0
clear,low,272.62,1,0
clear,low,272.96,2,0
clear,low,272.96,2,0
clear,low,272.96,2,0
clear,low,272.75,3,0
clear,low,272.75,3,0
clear,low,272.75,3,0
clear,low,272.93,4,0
clear,low,272.93,4,0
clear,low,272.93,4,0
clear,low,273.28,5,0
clear,low,273.28,5,0
clear,high,273.55,6,0
clear,high,273.55,6,0
clear,high,273.55,6,0
clear,high,273.02,7,0
clear,high,273.02,7,0
clear,high,272.79,8,0
clear,high,272.79,8,0
clear,high,273.01,9,0
clear,high,273.01,9,0
clear,high,273.01,9,0
clear,medium,274.28,10,0
clear,medium,274.28,10,0
clear,medium,275.5,11,0
clear,medium,275.5,11,0
clear,high,276.02,12,0
clear,medium,276.64,13,0
clear,high,276.89,14,0
clear,high,276.89,14,0
clear,high,276.81,15,0
clear,high,276.68,16,0
clear,high,276.21,17,0
clear,medium,276.08,18,0
clear,medium,275.65,19,0
clear,low,275.58,20,0
rain,medium,275.75,21,0
clear,medium,275.79,22,0
clear,low,275.42,23,0
clear,low,275.27,0,0
rain,low,275.27,0,0
clear,low,275.15,1,0
rain,low,275.15,1,0
rain,low,275.15,1,0
rain,low,275.15,2,0
clear,low,275.15,2,0
rain,low,275.15,2,0
rain,low,275.09,3,0
clear,low,275.09,3,0
rain,low,275.09,3,0
clear,low,275.09,3,0
rain,low,275.21,4,0
clear,low,275.21,4,0
rain,low,275.21,4,0
clear,low,275.21,4,0
clear,low,275.02,5,0
rain,low,275.02,5,0
rain,low,275.02,5,0
clear,high,275.02,6,0
rain,high,275.02,6,1
snow,high,275.02,6,1
clear,high,275.15,7,0
rain,high,275.15,7,1
clear,high,275.15,7,0
rain,high,275.15,7,1
rain,high,275.08,8,1
clear,high,275.08,8,0
snow,high,275.08,8,1
rain,medium,275.08,9,0
clear,medium,275.08,9,0
rain,medium,275.08,9,0
snow,medium,275.08,9,0
rain,medium,275.22,10,0
clear,medium,275.22,10,0
clear,medium,275.27,11,0
clear,high,275.34,12,0
clear,high,275.4,13,0
clear,high,275.62,14,0
clear,high,275.62,14,0
clear,high,275.79,15,0
clear,high,275.79,15,0
clear,high,275.52,16,0
clear,high,275.34,17,0
clear,high,275.34,17,0
clear,medium,275.09,18,0
clear,medium,275.09,18,0
clear,medium,275.08,19,0
clear,medium,275.08,19,0
clear,low,275.09,20,0
clear,low,275.09,20,0
clear,low,275.08,21,0
clear,low,275.08,21,0
clear,low,275.09,22,0
clear,low,275.09,22,0
clear,low,275.08,23,0
clear,low,275.08,23,0
clear,low,275.02,0,0
clear,low,275.02,0,0
rain,low,275.02,0,0
clear,low,275.01,1,0
clear,low,275.01,1,0
clear,low,275.08,2,0
clear,low,275.08,2,0
rain,low,275.08,2,0
clear,low,274.71,3,0
clear,low,274.71,3,0
clear,low,274.95,4,0
clear,low,274.95,4,0
clear,low,274.88,5,0
clear,low,274.88,5,0
clear,low,274.94,6,0
clear,low,274.94,6,0
rain,low,274.94,6,0
clear,low,274.94,7,0
rain,low,274.94,7,0
clear,low,274.94,7,0
rain,low,274.94,7,0
clear,low,274.87,8,0
rain,low,274.87,8,0
rain,low,274.87,8,0
rain,medium,274.95,9,0
clear,medium,274.95,9,0
rain,medium,274.95,9,0
rain,medium,275.15,10,0
clear,medium,275.15,10,0
clear,medium,275.15,10,0
rain,medium,275.15,10,0
rain,medium,275.21,11,0
clear,medium,275.21,11,0
clear,high,275.52,12,0
rain,high,275.52,12,1
rain,high,275.52,12,1
clear,high,275.87,13,0
rain,high,275.87,13,1
clear,high,275.95,14,0
clear,high,275.95,14,0
clear,medium,275.95,15,0
clear,medium,275.95,15,0
rain,medium,275.95,15,0
clear,medium,276.02,16,0
clear,medium,276.02,16,0
rain,medium,275.75,17,0
clear,medium,275.75,17,0
clear,medium,275.75,17,0
rain,medium,275.34,18,0
clear,medium,275.34,18,0
clear,medium,275.34,18,0
clear,medium,275.09,19,0
clear,medium,275.09,19,0
clear,low,274.9,20,0
clear,low,274.9,20,0
clear,low,275.02,21,0
clear,low,275.02,21,0
clear,medium,274.88,22,0
clear,medium,274.88,22,0
rain,medium,274.65,23,0
clear,medium,274.65,23,0
clear,medium,274.65,23,0
rain,low,274.62,0,0
clear,low,274.62,0,0
clear,low,274.62,0,0
rain,low,274.62,1,0
clear,low,274.62,1,0
clear,low,274.62,1,0
clear,low,274.68,2,0
clear,low,274.68,2,0
clear,low,274.71,3,0
clear,low,274.71,3,0
clear,low,274.65,4,0
clear,low,274.65,4,0
clear,low,274.65,5,0
clear,low,274.65,5,0
clear,low,274.65,6,0
clear,low,274.65,6,0
clear,low,274.65,7,0
clear,low,274.65,7,0
clear,low,274.59,8,0
clear,low,274.59,8,0
clear,low,274.65,9,0
clear,low,274.65,9,0
clear,low,275.02,10,0
clear,low,275.02,10,0
clear,medium,275.46,11,0
clear,medium,275.96,12,0
clear,medium,276.28,13,0
clear,medium,276.86,14,0
clear,medium,276.65,15,0
clear,medium,276.71,16,0
clear,medium,276.27,17,0
clear,medium,276.09,18,0
clear,low,275.95,19,0
clear,low,275.46,20,0
clear,medium,275.21,21,0
rain,low,274.96,22,0
clear,low,274.96,22,0
clear,low,274.75,23,0
rain,low,274.75,23,0
rain,low,274.48,0,0
clear,low,274.48,0,0
rain,low,274.28,1,0
clear,low,274.28,1,0
rain,low,274.22,2,0
clear,low,274.22,2,0
rain,low,274.22,3,0
clear,low,274.22,3,0
rain,low,274.22,4,0
clear,low,274.22,4,0
rain,low,274.15,5,0
clear,low,274.15,5,0
rain,high,274.08,6,1
clear,high,274.08,6,0
rain,high,274.08,7,1
clear,high,274.08,7,0
snow,high,274.08,7,1
rain,high,274.08,8,1
clear,high,274.08,8,0
snow,high,274.08,8,1
clear,medium,273.95,9,0
snow,medium,273.95,9,0
clear,medium,274.29,10,0
snow,medium,274.29,10,0
rain,medium,274.29,10,0
clear,medium,274.4,11,0
rain,medium,274.4,11,0
clear,medium,274.46,12,0
clear,medium,274.46,13,0
snow,medium,274.46,13,0
rain,medium,274.46,13,0
clear,medium,274.35,14,0
snow,medium,274.35,14,0
clear,high,274.35,15,0
clear,high,274.15,16,0
clear,high,274.15,16,0
clear,high,274.15,17,0
clear,medium,274.02,18,0
clear,low,273.95,19,0
clear,low,273.88,20,0
clear,low,273.88,21,0
clear,low,273.75,22,0
clear,low,273.75,23,0
clear,low,273.68,0,0
clear,low,273.62,1,0
clear,low,273.42,2,0
snow,low,273.42,2,0
clear,low,273.42,3,0
clear,low,273.15,4,0
clear,low,273.15,5,0
clear,high,273.15,6,0
clear,high,273.09,7,0
clear,high,273.08,8,0
clear,high,273.01,9,0
clear,medium,270.307,10,0
clear,medium,274.589,11,0
clear,medium,274.589,12,0
clear,medium,274.589,13,0
clear,medium,275.515,14,0
clear,high,275.515,15,0
clear,high,275.515,16,0
clear,high,272.858,17,0
clear,medium,272.858,18,0
clear,low,272.858,19,0
clear,low,271.391,20,0
clear,low,271.391,21,0
clear,low,271.391,22,0
clear,low,271.163,23,0
clear,low,271.163,0,0
clear,low,271.163,1,0
clear,low,270.999,2,0
clear,low,270.999,3,0
clear,low,270.999,4,0
clear,medium,270.764,5,0
clear,high,270.764,6,0
clear,high,270.764,7,0
clear,high,270.675,8,0
clear,medium,270.719,9,0
snow,medium,272.09,10,0
clear,medium,272.09,10,0
snow,medium,272.15,11,0
clear,medium,272.15,11,0
snow,medium,271.95,12,0
clear,medium,271.95,12,0
clear,medium,271.89,13,0
snow,medium,271.89,13,0
clear,medium,271.89,13,0
clear,medium,271.9,14,0
clear,high,271.88,15,0
clear,high,271.75,16,0
clear,high,271.75,17,0
clear,medium,271.68,18,0
clear,medium,271.65,19,0
clear,low,271.75,20,0
clear,low,271.62,21,0
clear,low,271.58,22,0
snow,low,271.58,23,0
snow,low,271.72,0,0
snow,low,271.51,1,0
snow,low,271.65,2,0
snow,low,271.65,3,0
clear,low,271.51,4,0
clear,low,271.22,5,0
clear,high,271.02,6,0
clear,high,270.95,7,0
clear,high,270.55,8,0
clear,high,270.35,9,0
clear,medium,270.42,10,0
clear,medium,270.65,11,0
clear,medium,270.82,12,0
clear,medium,271.08,13,0
clear,high,271.28,14,0
clear,high,271.35,15,0
clear,high,271.29,16,0
clear,high,270.69,17,0
snow,medium,270.02,18,0
clear,medium,269.69,19,0
clear,low,269.44,20,0
clear,medium,268.82,21,0
clear,medium,268.62,22,0
clear,low,268.35,23,0
clear,low,268.08,0,0
clear,low,267.82,1,0
clear,low,267.61,2,0
clear,low,267.61,3,0
clear,low,267.61,4,0
clear,low,267.35,5,0
clear,high,267.22,6,0
clear,high,266.22,7,0
clear,high,265.72,8,0
clear,medium,265.65,9,0
clear,medium,265.72,10,0
clear,high,267.38,11,0
clear,high,268.41,12,0
clear,high,269.84,13,0
clear,high,270.87,14,0
clear,high,271.72,15,0
clear,high,272.64,16,0
clear,high,272.65,17,0
clear,medium,271.94,18,0
clear,medium,271.07,19,0
clear,medium,270.68,20,0
clear,medium,270.44,21,0
clear,low,270.08,22,0
clear,low,269.87,23,0
clear,low,269.51,0,0
clear,low,269.43,1,0
clear,low,269.22,2,0
clear,low,268.92,3,0
clear,low,269.08,4,0
clear,low,269.36,5,0
clear,low,269.28,6,0
clear,low,269.72,7,0
clear,low,269.81,8,0
clear,medium,269.81,9,0
clear,medium,270.15,10,0
clear,medium,270.5,11,0
clear,high,270.58,12,0
clear,medium,270.48,13,0
clear,medium,270.75,14,0
clear,medium,270.75,15,0
clear,medium,270.65,16,0
clear,medium,270.15,17,0
clear,medium,269.88,18,0
clear,medium,269.75,19,0
clear,medium,269.65,20,0
clear,medium,269.35,21,0
clear,medium,269.29,22,0
clear,low,269.15,23,0
clear,low,269.08,0,0
clear,low,269.0,1,0
clear,low,268.68,2,0
clear,low,268.81,3,0
clear,low,268.81,4,0
clear,low,269.15,5,0
clear,low,269.22,6,0
clear,low,269.37,7,0
snow,low,269.29,8,0
snow,low,269.3,9,0
clear,medium,268.55,10,0
clear,medium,268.68,11,0
clear,medium,269.36,12,0
clear,medium,270.08,13,0
clear,medium,270.43,14,0
clear,medium,270.94,15,0
clear,medium,271.0,16,0
clear,medium,270.22,17,0
clear,medium,268.94,18,0
clear,low,267.42,19,0
clear,low,265.95,20,0
clear,low,264.3,21,0
clear,low,263.49,22,0
clear,low,262.58,23,0
clear,low,262.21,0,0
clear,low,262.41,1,0
clear,low,262.54,2,0
clear,low,262.74,3,0
clear,low,263.93,4,0
clear,low,265.21,5,0
clear,high,266.0,6,0
snow,high,266.94,7,1
snow,medium,267.48,8,0
clear,medium,267.48,8,0
snow,medium,268.26,9,0
clear,medium,268.26,9,0
clear,medium,269.27,10,0
snow,medium,269.27,10,0
clear,medium,270.71,11,0
clear,medium,271.89,12,0
clear,medium,271.89,12,0
clear,medium,273.28,13,0
clear,medium,273.28,13,0
clear,medium,274.84,14,0
clear,high,275.82,15,0
clear,high,276.68,16,0
clear,high,276.08,17,0
clear,medium,274.84,18,0
rain,low,274.16,19,0
snow,low,274.16,19,0
snow,low,273.27,20,0
clear,low,273.27,20,0
rain,low,273.27,20,0
snow,low,272.81,21,0
clear,low,272.81,21,0
rain,low,272.81,21,0
rain,low,272.81,21,0
snow,low,272.96,22,0
clear,low,272.96,22,0
rain,low,272.96,22,0
rain,low,272.96,22,0
snow,low,273.21,23,0
clear,low,273.21,23,0
rain,low,273.21,23,0
rain,low,273.21,23,0
snow,low,273.82,0,0
clear,low,273.82,0,0
rain,low,273.82,0,0
rain,low,273.82,0,0
rain,low,273.95,1,0
rain,low,273.95,1,0
clear,low,273.95,1,0
snow,low,273.95,1,0
rain,low,274.72,2,0
rain,low,274.72,2,0
snow,low,274.72,2,0
rain,low,274.55,3,0
rain,low,274.55,3,0
snow,low,274.55,3,0
snow,low,273.96,4,0
clear,low,273.96,4,0
snow,low,273.86,5,0
clear,low,273.86,5,0
rain,low,273.86,5,0
snow,high,274.28,6,1
clear,high,274.09,7,0
clear,high,274.08,8,0
clear,high,274.22,9,0
snow,medium,274.72,10,0
snow,medium,275.52,11,0
clear,medium,275.95,12,0
clear,medium,275.88,13,0
snow,high,276.15,14,1
snow,high,275.95,15,1
snow,high,275.09,16,1
rain,high,275.02,17,1
snow,high,275.02,17,1
rain,medium,274.65,18,0
snow,medium,274.65,18,0
clear,medium,274.35,19,0
clear,low,273.88,20,0
snow,low,273.28,21,0
clear,low,272.95,22,0
clear,low,271.95,23,0
clear,low,271.82,0,0
clear,low,272.01,1,0
snow,low,271.71,2,0
snow,low,271.09,3,0
snow,low,269.97,4,0
snow,low,267.7,5,0
clear,high,265.29,6,0
snow,high,263.72,7,1
snow,high,261.99,8,1
clear,high,261.48,9,0
clear,medium,261.58,10,0
clear,medium,262.01,11,0
clear,medium,263.08,12,0
clear,medium,263.64,13,0
clear,high,264.21,14,0
clear,high,264.15,15,0
clear,high,264.53,16,0
clear,high,264.15,17,0
clear,medium,263.35,18,0
clear,medium,262.78,19,0
clear,low,262.58,20,0
clear,low,262.33,21,0
clear,low,262.09,22,0
clear,low,261.82,23,0
clear,low,261.82,0,0
clear,low,261.34,1,0
clear,low,260.72,2,0
clear,low,260.35,3,0
clear,low,259.68,4,0
clear,low,258.97,5,0
clear,high,259.44,6,0
clear,high,259.22,7,0
clear,high,259.22,8,0
clear,high,259.81,9,0
clear,medium,261.07,10,0
clear,medium,262.09,11,0
clear,medium,262.9,12,0
clear,medium,263.65,13,0
